regiao_id,municipio,uf,macrorregiao,latitude,longitude,fornos_detectados,densidade_populacional,pib_per_capita,distancia_centro_urbano_km,indice_pobreza,idh,taxa_informalidade,casos_oit_historicos,cobertura_fiscalizacao,area_desmatada_km2,acesso_educacao,populacao_total,score_risco,categoria_risco,pessoas_em_risco_estimadas
BR-00481,Bela do Forno,MT,Centro-Oeste,-13.9812,-54.233,4,38.52,26398.58,250.2,39.24,0.718,57.21,0,49.18,2.05,61.39,18165,64.9,Médio Risco,501
BR-00482,Alto do Vale,CE,Nordeste,-6.5763,-40.1221,1,26.03,40254.08,110.0,26.76,0.807,39.08,0,54.4,1.84,80.66,758638,27.5,Baixo Risco,4072
BR-00483,Lago da Mata,PR,Sul,-24.503,-50.4047,0,19.96,44881.88,53.7,16.89,0.828,28.54,0,80.3,6.12,,117624,14.9,Baixo Risco,196
BR-00484,Santo Feliz,GO,Centro-Oeste,-14.5862,-51.8167,2,33.52,34312.25,180.4,28.23,0.796,37.82,0,58.26,3.51,71.64,40532,39.5,Baixo Risco,380
BR-00485,Rio Limpo,AL,Nordeste,-9.8016,-38.1675,0,13.33,52547.73,94.0,21.41,0.836,32.19,0,70.98,1.65,68.59,181222,14.9,Baixo Risco,323
BR-00486,Alto Limpo,MT,Centro-Oeste,-12.5418,-54.9536,2,44.04,25709.47,307.7,43.25,0.683,49.17,0,42.96,2.48,59.05,154757,68.9,Médio Risco,4214
BR-00487,Porto Verde,MG,Sudeste,-17.3004,-47.4015,3,17.95,33384.75,185.2,52.08,0.746,49.25,1,40.06,0.88,70.84,5851,59.5,Médio Risco,126
BR-00488,Santo do Norte,CE,Nordeste,-6.5603,-39.582,1,37.73,50191.93,68.2,18.1,0.857,37.19,0,59.81,0.96,61.52,24870,22.2,Baixo Risco,92
BR-00489,Lago das Flores,PB,Nordeste,-6.2444,-38.1484,0,31.86,37243.61,176.5,30.46,0.737,40.2,0,,0.81,76.05,32196,31.4,Baixo Risco,218
BR-00490,Vale Feliz,PB,Nordeste,-6.1329,-36.5782,0,129.63,28074.21,120.8,32.29,0.762,38.89,0,63.8,1.3,71.26,70573,29.1,Baixo Risco,413
BR-00491,Rio do Forno,RJ,Sudeste,-18.6049,-44.1688,0,57.95,45672.1,64.2,19.75,0.938,23.69,0,,6.1,83.65,24835,12.0,Baixo Risco,26
BR-00492,São Limpo,PE,Nordeste,-8.9065,-37.2661,0,35.92,41215.23,77.8,22.89,0.889,37.25,0,53.21,1.7,74.4,29052,18.6,Baixo Risco,81
BR-00493,Nova das Flores,PE,Nordeste,-9.0213,-37.8329,1,12.54,33765.37,226.6,34.9,0.745,50.66,1,42.17,4.14,78.89,18459,55.4,Médio Risco,362
BR-00494,Boa Feliz,GO,Centro-Oeste,-14.9034,-47.8995,6,49.68,29171.57,219.7,49.77,0.624,56.54,3,52.3,19.33,69.5,121926,82.7,Alto Risco,4910
BR-00495,Campo Esperança,RS,Sul,-28.5533,-53.1906,0,29.76,45105.47,78.3,21.68,0.96,27.53,0,70.62,0.63,87.29,5409,12.5,Baixo Risco,7
BR-00496,Lago Vermelho,PB,Nordeste,-8.0291,-37.7961,1,6.51,36012.29,96.4,29.8,0.831,41.31,0,56.65,0.98,75.57,19260,28.4,Baixo Risco,113
BR-00497,Alto do Sertão,MS,Centro-Oeste,-21.0744,-54.8856,3,22.59,32750.27,243.3,29.52,0.74,41.01,0,63.83,12.55,65.76,3279,53.0,Médio Risco,52
BR-00498,Porto Feliz,PE,Nordeste,-7.6224,-39.7419,0,28.72,29763.28,177.1,43.78,0.661,36.14,0,38.58,1.39,63.76,9072,43.8,Médio Risco,98
BR-00499,Alto das Flores,MA,Nordeste,-6.5786,-44.8714,5,10.32,40018.76,213.5,41.48,0.709,47.39,0,26.0,4.09,57.4,48848,67.1,Médio Risco,1243
BR-00500,Serra Grande,PA,Norte,-4.3647,-51.6542,7,19.34,22414.29,289.1,45.24,0.651,49.29,3,34.77,31.47,57.9,50021,86.8,Alto Risco,1974
BR-00501,Campo Azul,RN,Nordeste,-5.6846,-34.0,0,22.06,25745.68,142.7,39.13,0.708,41.1,0,48.95,0.72,75.44,22215,39.4,Baixo Risco,219
BR-00502,Lago Azul,SC,Sul,-26.0557,-51.8206,0,29.88,37014.05,211.4,32.56,0.843,32.35,0,59.19,1.37,76.77,133918,23.1,Baixo Risco,483
BR-00503,Alto do Norte,SP,Sudeste,-23.0364,-49.1649,0,103.3,43756.24,138.8,31.16,0.776,39.37,0,44.83,1.62,67.54,178537,27.3,Baixo Risco,952
BR-00504,Bela do Carvão,PA,Norte,-6.3693,-53.2861,2,5.51,24270.38,257.1,56.18,0.596,46.59,0,48.42,5.68,45.71,30136,71.7,Alto Risco,843
BR-00505,Porto do Norte,PA,Norte,-6.4732,-52.183,6,195.76,29411.02,238.6,46.11,0.742,40.13,2,52.21,4.43,67.63,44938,72.2,Alto Risco,1150
BR-00506,Santo Vermelho,RO,Norte,-12.5932,-62.8056,1,29.57,39465.83,218.1,31.53,0.784,48.56,1,63.23,4.2,70.41,18663,45.6,Médio Risco,260
BR-00507,Campo da Mata,GO,Centro-Oeste,-17.8184,-49.9347,4,51.11,34560.9,230.0,29.22,0.78,29.26,0,60.15,6.5,74.1,71942,47.5,Médio Risco,776
BR-00508,Santa da Mata,RR,Norte,1.8335,-59.8791,0,28.82,34966.27,250.7,44.85,0.678,44.23,0,38.56,8.28,54.91,7387,52.3,Médio Risco,120
BR-00509,Monte do Cedro,MG,Sudeste,-19.7644,-45.2438,1,4.71,48708.73,178.5,39.13,0.734,35.55,0,55.16,4.52,73.27,310144,40.6,Médio Risco,2924
BR-00510,Rio do Forno,AM,Norte,-4.4539,-63.7194,0,9.16,37813.12,256.2,52.24,0.766,38.68,0,60.33,6.9,60.74,136623,45.8,Médio Risco,1648
BR-00511,Monte do Norte,AL,Nordeste,-10.7037,-36.0661,1,12.37,24924.97,162.4,50.67,0.665,52.23,0,50.65,6.26,56.71,7342,60.3,Médio Risco,169
BR-00512,Monte do Amparo,RR,Norte,1.4333,-61.4168,0,80.97,37146.41,273.7,33.98,0.767,31.62,0,65.24,3.94,72.38,12255,34.5,Baixo Risco,83
BR-00513,Cruz Vermelho,AL,Nordeste,-7.7685,-37.2609,1,6.68,28843.53,212.3,37.73,0.705,47.46,0,57.39,0.8,80.8,55635,45.9,Médio Risco,772
BR-00514,Vale da Mata,ES,Sudeste,-18.2633,-36.9427,0,16.81,55748.45,92.4,14.57,0.911,36.38,0,57.24,1.19,90.08,21530,12.3,Baixo Risco,30
BR-00515,Serra Verde,MA,Nordeste,-5.3974,-46.5838,0,33.62,41776.28,131.3,30.88,0.793,46.51,0,56.07,2.87,85.82,64910,26.4,Baixo Risco,367
BR-00516,Cruz Dourado,BA,Nordeste,-13.6054,-41.2829,0,41.74,32213.56,150.2,39.04,0.75,51.63,0,,4.26,71.46,20968,43.1,Médio Risco,279
BR-00517,Vale Vermelho,GO,Centro-Oeste,-16.5865,-50.9103,3,39.24,39280.56,223.3,42.07,0.704,36.13,0,61.45,23.46,75.89,221021,54.3,Médio Risco,3352
BR-00518,Lago Esperança,RN,Nordeste,-5.3512,-34.0901,1,10.25,36830.53,131.0,41.45,0.768,40.57,0,64.36,2.59,,33203,37.2,Baixo Risco,296
BR-00519,Rio Verde,AC,Norte,-7.9522,-69.3084,0,4.51,32006.65,182.4,47.21,0.724,54.14,0,35.17,14.72,62.15,677181,56.4,Médio Risco,14328
BR-00520,Nova Vermelho,RO,Norte,-12.1007,-64.2897,10,30.75,20476.04,356.2,54.1,0.587,66.1,0,,28.8,57.13,69797,90.1,Alto Risco,3620
BR-00521,Lago da Serra,RR,Norte,2.1011,-60.6824,2,95.73,28212.29,295.5,42.18,0.624,62.18,0,47.14,4.24,67.24,6083,69.0,Médio Risco,197
BR-00522,Alto Azul,MA,Nordeste,-8.2643,-45.0792,2,15.49,22528.38,124.2,38.46,0.67,59.18,1,50.82,2.08,62.43,446021,63.0,Médio Risco,12017
BR-00523,Campo Verde,BA,Nordeste,-12.6636,-42.4233,5,5.04,13085.55,278.6,73.38,0.6,71.46,2,11.21,29.47,40.0,129748,95.0,Alto Risco,7772
BR-00524,Porto do Cedro,PR,Sul,-23.823,-50.4886,2,17.38,39864.04,142.7,32.62,0.701,61.78,0,33.0,4.16,67.77,52848,54.4,Médio Risco,1162
BR-00525,Serra do Forno,AM,Norte,-3.8621,-64.555,0,36.88,30121.89,230.3,45.45,0.718,47.01,0,49.58,11.09,73.21,73739,49.4,Médio Risco,1143
BR-00526,Cruz Grande,MA,Nordeste,-2.8769,-45.138,0,16.82,28267.17,206.1,49.62,0.643,50.91,0,18.43,5.16,66.64,7433,65.7,Médio Risco,192
BR-00527,Rio das Flores,TO,Norte,-11.4037,-48.3587,2,85.54,20061.03,210.6,50.53,0.648,54.77,0,41.92,2.92,52.34,3444,71.2,Alto Risco,107
BR-00528,Lago Vermelho,TO,Norte,-9.8656,-47.6965,0,55.87,31731.75,260.0,45.03,0.675,44.76,0,48.69,4.83,54.15,31189,55.8,Médio Risco,568
BR-00529,Lago Feliz,RS,Sul,-29.7502,-52.8789,0,47.58,53644.71,67.2,10.43,0.951,27.39,0,84.0,0.68,82.55,184142,8.3,Baixo Risco,117
BR-00530,Alto Azul,GO,Centro-Oeste,-16.1204,-49.7773,3,3.84,30242.84,222.9,29.3,0.756,30.66,0,48.01,9.61,75.42,53887,51.9,Médio Risco,688
BR-00531,Boa Vermelho,PI,Nordeste,-7.8801,-43.6274,0,10.83,25722.11,137.2,57.35,0.703,48.45,0,,1.85,51.65,278303,50.8,Médio Risco,4606
BR-00532,Boa do Cedro,RJ,Sudeste,-22.1001,-40.2887,1,16.79,43814.16,141.8,32.14,0.777,39.04,0,63.01,2.11,78.87,171361,28.8,Baixo Risco,990
BR-00533,Monte Vermelho,MT,Centro-Oeste,-11.4529,-56.8906,2,10.56,21771.45,296.3,52.19,0.658,57.58,0,33.06,6.29,63.47,33717,77.7,Alto Risco,1245
BR-00534,Cruz do Norte,PE,Nordeste,-6.4512,-37.2613,0,26.53,22029.1,196.8,54.61,0.64,59.39,0,51.05,0.67,55.0,144307,58.1,Médio Risco,3425
BR-00535,Serra da Mata,AC,Norte,-8.7732,-70.9983,3,28.73,29511.72,242.7,40.71,0.625,42.4,0,,15.81,72.78,220410,65.9,Médio Risco,5053
BR-00536,Alto do Amparo,CE,Nordeste,-4.0586,-37.0666,0,5.54,50519.11,217.0,33.12,0.798,53.68,0,52.55,0.47,63.76,29726,35.6,Baixo Risco,299
BR-00537,Lago da Mata,PA,Norte,-4.7725,-53.7449,3,45.36,20787.5,245.6,50.65,0.703,55.89,0,40.15,4.87,66.5,25154,72.2,Alto Risco,808
BR-00538,Serra do Sertão,BA,Nordeste,-11.8877,-42.7294,0,19.24,23729.4,238.9,47.09,0.619,59.43,0,34.1,0.97,53.58,39166,63.2,Médio Risco,1064
BR-00539,Santa do Amparo,BA,Nordeste,-14.0268,-43.0577,0,32.58,30293.16,183.3,43.16,0.704,38.68,0,51.79,1.18,46.26,1612,42.9,Médio Risco,18
BR-00540,Porto do Cedro,RR,Norte,3.5769,-60.9471,2,57.26,33440.95,289.9,38.47,0.739,38.27,0,50.53,8.06,80.92,46655,56.0,Médio Risco,771
BR-00541,Santa Grande,TO,Norte,-7.0751,-50.2223,3,7.72,16631.56,331.3,57.88,0.54,70.52,0,30.79,27.53,51.55,80866,89.4,Alto Risco,4351
BR-00542,Cruz da Mata,PB,Nordeste,-7.4509,-37.3899,1,90.83,31945.93,171.0,35.77,0.766,46.0,0,45.51,0.62,64.1,39365,42.2,Médio Risco,467
BR-00543,Rio do Amparo,RR,Norte,-1.0196,-64.4133,0,26.92,40119.31,210.7,26.94,0.879,37.85,0,52.06,3.94,69.74,50556,28.1,Baixo Risco,275
BR-00544,Campo Limpo,TO,Norte,-10.9373,-47.9634,0,115.61,25359.69,195.4,51.05,,46.92,0,52.01,1.78,55.48,31122,46.9,Médio Risco,443
BR-00545,Nova Azul,AM,Norte,-1.7454,-65.8003,0,15.73,50774.11,119.7,5.65,0.927,18.0,0,63.37,3.18,99.0,2707,11.3,Baixo Risco,2
BR-00546,Campo Dourado,MS,Centro-Oeste,-19.7357,-56.6233,2,136.41,48188.63,174.9,28.74,0.828,34.63,0,69.88,6.29,72.21,262562,32.0,Baixo Risco,1664
BR-00547,Campo Esperança,MT,Centro-Oeste,-12.2915,-53.9001,5,11.7,39226.28,240.8,30.21,0.787,49.92,1,62.21,12.05,64.04,20748,64.3,Médio Risco,511
BR-00548,Santo da Serra,AP,Norte,2.8221,-53.6007,0,506.12,57532.54,152.6,11.32,0.884,34.53,1,65.99,0.93,90.76,15181,16.5,Baixo Risco,33
BR-00549,São do Forno,RN,Nordeste,-5.1318,-35.4743,1,11.75,44001.67,109.7,27.34,0.75,37.02,1,61.44,2.92,64.05,179419,36.8,Baixo Risco,1483
BR-00550,Nova Limpo,MS,Centro-Oeste,-18.8052,-55.5215,1,76.9,35387.49,270.8,39.84,0.707,54.26,0,45.99,3.19,62.05,111678,56.6,Médio Risco,2380
BR-00551,Vila do Cedro,MG,Sudeste,-16.8128,-42.1378,1,19.15,33751.1,67.7,38.66,0.761,33.3,0,,0.77,77.35,46228,37.9,Baixo Risco,375
BR-00552,São Esperança,BA,Nordeste,-10.8296,-40.6506,0,42.53,22762.7,147.6,50.18,0.632,47.0,2,,2.71,59.4,85966,63.8,Médio Risco,2006
BR-00553,Santa Azul,BA,Nordeste,-12.4577,-43.1113,1,22.46,22750.02,82.1,49.43,0.64,61.94,0,45.67,3.86,59.42,7756,59.5,Médio Risco,197
BR-00554,Campo Azul,SP,Sudeste,-20.9226,-50.0739,1,8.59,32522.33,193.8,45.75,0.727,49.19,0,55.39,2.0,66.82,29699,48.3,Médio Risco,458
BR-00555,Monte Azul,AL,Nordeste,-10.05,-35.9723,2,1.7,38144.16,131.2,38.55,0.753,39.56,0,56.37,0.84,67.93,165790,38.6,Baixo Risco,1543
BR-00556,Boa Dourado,DF,Centro-Oeste,-16.672,-48.2273,1,346.57,46544.05,245.7,29.68,0.729,40.65,0,63.87,6.13,71.26,14095,40.3,Médio Risco,143
BR-00557,Bela Esperança,GO,Centro-Oeste,-13.5905,-50.0971,2,22.99,28965.81,263.8,50.6,0.64,47.03,0,32.69,4.67,52.19,9434,73.2,Alto Risco,274
BR-00558,Monte Vermelho,MG,Sudeste,-17.7973,-42.5989,0,1.31,28442.89,192.6,42.51,0.706,48.17,0,45.98,3.59,61.31,36252,48.8,Médio Risco,560
BR-00559,Porto do Cedro,PR,Sul,-23.7632,-52.5982,0,38.84,31449.6,124.2,27.2,0.755,41.74,0,71.33,4.67,68.25,37331,28.5,Baixo Risco,222
BR-00560,Santa da Serra,MG,Sudeste,-17.9268,-44.2522,3,32.91,14504.68,253.5,51.82,0.578,63.6,2,11.01,6.97,39.31,73826,90.2,Alto Risco,3726
BR-00561,Alto do Amparo,AP,Norte,0.5889,-50.4335,1,10.33,29900.92,279.1,36.11,0.582,45.04,0,36.87,8.29,64.25,5868,63.9,Médio Risco,133
BR-00562,Serra do Forno,DF,Centro-Oeste,-15.8146,-46.7272,3,12.74,33218.04,241.2,37.97,0.664,46.53,0,41.62,17.52,72.65,1357,63.0,Médio Risco,31
BR-00563,Bela das Flores,RR,Norte,4.0604,-61.6235,5,22.35,31731.25,313.6,46.02,0.68,46.27,0,43.05,3.5,54.28,103937,71.7,Alto Risco,2893
BR-00564,Porto do Norte,PE,Nordeste,-7.6027,-38.2645,1,89.85,,84.0,28.24,0.754,36.01,1,49.5,8.65,61.05,8487,44.3,Médio Risco,93
BR-00565,Monte Limpo,PE,Nordeste,-10.7761,-40.2943,0,28.82,38232.39,145.4,43.42,0.751,53.22,0,57.08,0.94,66.56,15329,34.6,Baixo Risco,147
BR-00566,Alto do Carvão,PI,Nordeste,-8.0213,-44.2087,0,124.44,30820.17,134.8,32.81,0.759,55.38,0,59.02,0.39,87.81,2145,34.2,Baixo Risco,21
BR-00567,São do Norte,RS,Sul,-27.2048,-52.7543,1,106.64,54256.53,94.0,30.63,0.82,46.36,0,54.01,5.08,74.57,118024,28.3,Baixo Risco,743
BR-00568,Boa Limpo,AL,Nordeste,-9.9193,-37.013,0,24.96,36811.79,96.9,29.62,0.813,41.18,0,55.77,1.04,75.94,50916,24.2,Baixo Risco,230
BR-00569,Santa das Flores,MA,Nordeste,-7.9407,-45.3351,0,5.11,36100.46,141.1,33.91,0.696,45.01,0,,2.46,65.22,48424,36.7,Baixo Risco,453
BR-00570,Cruz do Norte,PA,Norte,-1.1397,-51.025,1,18.07,27422.32,309.4,47.28,0.732,49.72,0,51.17,3.49,59.76,48017,63.3,Médio Risco,1151
BR-00571,Monte do Vale,MA,Nordeste,-4.4647,-47.1023,3,45.33,35166.09,140.0,39.78,0.736,46.09,0,74.89,13.85,65.79,2502,47.5,Médio Risco,36
BR-00572,Bela do Cedro,RR,Norte,1.952,-61.7307,6,33.24,41081.37,276.6,24.22,0.811,33.77,1,67.28,26.23,85.04,9591,54.4,Médio Risco,140
BR-00573,Campo Grande,MG,Sudeste,-18.62,-44.1158,2,46.71,33770.08,176.6,31.21,0.802,55.74,1,39.92,7.68,68.22,18682,57.3,Médio Risco,414
BR-00574,São do Norte,RS,Sul,-28.1847,-54.1858,0,89.38,52337.71,64.0,18.32,0.884,14.7,0,69.56,1.7,92.33,12888,9.8,Baixo Risco,8
BR-00575,Vila Vermelho,RR,Norte,1.2912,-59.3959,5,29.96,23546.81,325.5,51.8,0.592,58.67,0,33.33,21.42,51.83,23403,82.7,Alto Risco,968
BR-00576,Vila Vermelho,PA,Norte,-2.1824,-51.208,3,15.76,32141.94,277.2,55.9,0.664,59.51,0,35.36,8.19,62.3,44701,79.3,Alto Risco,1747
BR-00577,Boa Dourado,SP,Sudeste,-21.4309,-48.3838,0,45.71,38033.49,186.5,32.52,0.779,36.71,0,57.99,5.07,80.85,115618,28.1,Baixo Risco,617
BR-00578,Vale da Mata,PR,Sul,-24.5474,-49.0381,0,336.76,56712.12,42.4,30.47,0.882,29.18,0,47.65,1.18,93.41,5165,14.5,Baixo Risco,8
BR-00579,Serra Limpo,RR,Norte,2.2537,-63.4985,0,7.91,47550.33,105.2,8.71,0.868,36.07,1,71.78,19.76,99.0,32499,17.9,Baixo Risco,83
BR-00580,Bela Esperança,MA,Nordeste,-5.665,-45.4508,1,27.83,22367.88,244.9,60.22,0.563,72.65,0,25.86,2.09,54.67,79972,81.5,Alto Risco,3796
BR-00581,São do Carvão,MG,Sudeste,-16.6361,-43.8671,1,185.63,42253.79,150.9,38.83,0.771,29.83,1,57.32,1.45,69.62,10352,38.3,Baixo Risco,80
BR-00582,Rio das Flores,PA,Norte,-5.0015,-53.7604,4,5.49,15872.14,314.4,52.01,0.588,50.81,0,45.34,6.68,54.08,25821,81.7,Alto Risco,945
BR-00583,Vila Dourado,AP,Norte,-0.8607,-51.349,3,60.76,29061.83,282.4,44.37,,44.22,0,32.4,9.39,64.73,58876,67.2,Médio Risco,1432
BR-00584,Vale do Cedro,MT,Centro-Oeste,-11.7798,-56.9692,2,66.84,29066.52,284.9,44.93,0.698,41.69,0,44.26,6.09,71.24,33323,60.6,Médio Risco,661
BR-00585,Serra Grande,SP,Sudeste,-21.3063,-47.8232,0,6.19,36122.01,88.1,30.98,0.763,32.45,0,60.79,3.06,62.88,76324,24.9,Baixo Risco,311
BR-00586,Serra do Carvão,PE,Nordeste,-7.7077,-36.379,2,38.89,,220.2,55.1,0.636,50.63,1,37.27,1.88,55.64,36989,75.4,Alto Risco,1187
BR-00587,Campo Dourado,BA,Nordeste,-12.3892,-41.3187,2,19.62,38419.92,196.5,30.07,0.701,53.54,0,36.46,4.07,62.22,22252,58.9,Médio Risco,501
BR-00588,Lago Azul,MA,Nordeste,-5.8688,-48.0339,2,23.41,32537.54,163.3,38.99,0.707,44.16,1,61.39,7.48,68.82,7586,54.3,Médio Risco,131
BR-00589,Vila Vermelho,CE,Nordeste,-4.0975,-40.8835,1,21.51,25453.31,75.5,33.27,0.825,39.05,0,56.48,2.04,72.88,44755,30.9,Baixo Risco,289
BR-00590,Santa Azul,AC,Norte,-8.8338,-69.7594,5,91.69,40721.12,227.2,38.77,0.765,39.98,2,44.09,43.78,68.19,37234,69.4,Médio Risco,892
BR-00591,Santa do Carvão,SE,Nordeste,-11.252,-37.4203,3,23.87,34154.71,162.5,29.88,0.719,47.79,0,,5.16,59.0,9499,47.3,Médio Risco,139
BR-00592,Vale Azul,MS,Centro-Oeste,-20.9466,-58.3116,4,16.26,30144.65,292.5,43.81,0.716,57.87,0,47.75,39.54,72.74,68021,74.6,Alto Risco,2363
BR-00593,Vila da Serra,GO,Centro-Oeste,-13.1511,-48.12,0,20.77,38183.09,115.5,29.98,0.904,28.98,1,52.09,5.65,80.25,160316,23.9,Baixo Risco,573
BR-00594,Serra do Amparo,PR,Sul,-27.319,-51.3587,0,12.69,17117.73,236.2,50.87,0.581,72.27,0,33.85,0.77,49.43,14399,69.9,Médio Risco,533
BR-00595,Serra Verde,AC,Norte,-8.0703,-71.6967,0,7.64,25663.15,224.7,37.16,0.739,53.07,0,38.77,4.55,73.8,13233,49.1,Médio Risco,221
BR-00596,Vale Esperança,ES,Sudeste,-21.5408,-38.9471,6,17.47,33945.73,151.3,27.67,0.774,41.49,0,61.33,1.24,,12642,43.9,Médio Risco,149
BR-00597,Serra do Cedro,RJ,Sudeste,-22.4015,-43.6086,0,27.32,28259.57,182.6,44.17,0.715,50.13,0,52.69,1.06,66.43,4031,40.4,Médio Risco,47
BR-00598,Cruz Feliz,PE,Nordeste,-8.9871,-38.8238,1,35.93,33783.48,156.4,43.22,0.691,50.6,1,62.01,0.39,64.08,402561,54.4,Médio Risco,7663
BR-00599,Vila Esperança,TO,Norte,-13.089,-47.7983,5,76.72,39568.9,274.9,48.48,0.717,62.58,0,43.39,17.83,62.68,18749,69.2,Médio Risco,612
BR-00600,Santo do Carvão,PE,Nordeste,-7.8353,-35.3665,0,28.44,32298.29,218.5,43.32,,54.45,0,36.57,0.55,75.36,11237,44.2,Médio Risco,162
BR-00601,Vale Limpo,MG,Sudeste,-18.6321,-42.107,2,14.59,35811.48,163.3,37.2,0.656,52.59,0,33.01,4.9,62.69,8035,58.2,Médio Risco,175
BR-00602,Vila da Mata,RS,Sul,-32.6389,-52.6964,1,12.25,43431.13,49.9,29.2,0.831,30.73,0,84.39,9.96,76.68,20232,19.2,Baixo Risco,53
BR-00603,Vila do Amparo,SP,Sudeste,-21.0146,-48.1427,1,36.93,37409.41,187.0,31.0,0.791,47.99,2,60.34,1.1,83.48,13780,45.3,Médio Risco,189
BR-00604,Santa do Sertão,RJ,Sudeste,-20.241,-41.5519,4,24.14,38456.9,168.8,36.14,0.749,35.98,0,47.47,2.82,67.55,198311,43.5,Médio Risco,2104
BR-00605,Santo Limpo,TO,Norte,-8.0838,-50.0598,2,21.0,25827.18,273.9,34.8,0.664,50.64,1,60.17,5.74,49.7,6899,72.0,Alto Risco,206
BR-00606,Boa Feliz,RS,Sul,-29.1975,-52.2982,0,39.13,38511.62,94.9,26.17,0.832,58.54,0,71.16,3.68,69.77,4802,24.4,Baixo Risco,28
BR-00607,Campo do Vale,SC,Sul,-27.3855,-51.9777,0,38.23,33194.01,209.6,50.42,0.718,32.55,0,32.53,0.92,51.96,65495,41.9,Médio Risco,615
BR-00608,Vila Limpo,AM,Norte,-1.6106,-64.6541,1,36.9,43333.5,283.8,28.76,0.753,42.75,0,48.81,5.99,59.0,28738,43.5,Médio Risco,341
BR-00609,Rio do Sertão,RN,Nordeste,-3.4547,-36.9085,1,20.74,32537.68,155.2,45.11,0.719,48.7,1,47.49,5.5,62.14,24868,55.9,Médio Risco,481
BR-00610,Santo do Amparo,MS,Centro-Oeste,-18.923,-53.8383,0,14.55,37794.11,187.5,11.65,0.785,33.63,0,53.13,5.71,78.27,66141,24.8,Baixo Risco,274
BR-00611,Serra do Forno,PB,Nordeste,-8.5982,-36.5547,0,15.62,37357.19,90.5,28.5,0.747,38.73,0,55.89,0.53,81.02,38983,24.7,Baixo Risco,175
BR-00612,Serra da Mata,PI,Nordeste,-7.4381,-47.0322,1,68.53,32371.03,99.0,29.9,0.79,40.06,1,64.07,5.24,78.07,30992,36.5,Baixo Risco,266
BR-00613,Lago do Sertão,TO,Norte,-9.5547,-48.0496,1,12.89,23280.02,246.3,62.4,0.62,54.33,1,25.0,3.16,57.45,5670,79.9,Alto Risco,210
BR-00614,Boa Esperança,TO,Norte,-12.7035,-47.401,2,5.74,28888.61,266.0,39.0,0.632,52.94,1,45.73,8.67,52.84,4084,73.5,Alto Risco,130
BR-00615,Nova do Amparo,GO,Centro-Oeste,-15.3229,-49.2357,1,61.8,20881.95,275.2,56.82,0.587,53.35,0,47.06,14.41,58.74,13691,74.8,Alto Risco,450
BR-00616,Monte Azul,RN,Nordeste,-2.6278,-36.7336,2,9.17,31538.35,181.5,48.93,0.656,62.83,0,50.0,2.56,72.14,8472,63.1,Médio Risco,239
BR-00617,São Esperança,RN,Nordeste,-4.9141,-34.291,2,34.38,46820.0,68.3,20.09,0.853,32.5,0,63.26,13.35,82.7,46005,24.8,Baixo Risco,187
BR-00618,Alto do Cedro,MA,Nordeste,-3.3572,-45.0041,1,46.85,39886.24,123.0,29.91,0.707,44.39,0,50.46,3.56,75.43,3469,41.3,Médio Risco,39
BR-00619,Lago do Vale,AM,Norte,-3.2139,-64.4873,2,21.29,20027.09,235.6,48.85,0.615,48.28,1,48.65,7.14,48.32,18789,77.7,Alto Risco,612
BR-00620,Rio Verde,AL,Nordeste,-9.7225,-35.3577,0,2.01,29845.75,171.2,32.71,0.636,54.42,0,36.76,3.71,70.73,26467,48.3,Médio Risco,439
BR-00621,Monte do Carvão,RS,Sul,-29.1662,-52.6924,0,43.94,42183.41,64.4,27.49,0.806,44.0,1,60.52,2.27,86.8,31271,24.4,Baixo Risco,150
BR-00622,Serra Vermelho,MG,Sudeste,-19.2422,-45.6372,1,96.83,41927.62,156.0,45.57,0.667,47.9,0,51.14,2.24,69.17,54106,50.3,Médio Risco,875
BR-00623,Campo do Vale,TO,Norte,-11.5193,-51.7137,3,37.9,16033.17,300.5,62.03,0.565,54.42,1,40.78,12.08,42.49,21847,86.0,Alto Risco,911
BR-00624,Alto do Sertão,MG,Sudeste,-16.3272,-45.048,4,2.09,20680.12,234.1,57.28,0.627,55.81,0,26.06,2.09,46.17,14266,79.8,Alto Risco,538
BR-00625,Campo das Flores,TO,Norte,-8.2487,-47.2347,2,215.22,38339.41,173.3,38.7,0.788,56.85,2,46.33,8.53,63.86,155687,60.9,Médio Risco,3858
BR-00626,Bela da Mata,MT,Centro-Oeste,-14.0275,-55.9143,8,4.22,12946.94,349.8,66.75,0.466,59.73,0,15.26,7.1,,22026,94.4,Alto Risco,1141
BR-00627,São Grande,RO,Norte,-9.4748,-62.2184,2,7.66,34247.61,246.7,49.52,0.686,54.98,0,48.12,1.75,64.72,193670,60.5,Médio Risco,4636
BR-00628,Lago Azul,AP,Norte,1.2883,-51.5618,3,61.38,43758.86,220.5,29.89,0.733,34.64,0,51.62,16.62,73.39,21886,50.9,Médio Risco,292
BR-00629,Rio do Cedro,PB,Nordeste,-6.8043,-34.9167,0,43.96,44446.23,68.5,42.7,0.724,48.51,0,47.43,1.28,78.21,32198,29.9,Baixo Risco,228
BR-00630,Boa Feliz,RO,Norte,-10.1857,-63.7533,4,25.75,33043.12,202.9,49.95,0.694,43.44,0,40.01,8.57,65.51,27627,64.3,Médio Risco,619
